crd,subsidiaries
43705,4100
43705,7691
19660,19801
19660,125334
19660,47681
19660,47968
19660,13681
19660,134
141729,141724
141729,103917
141729,134284
141729,124659
141729,120636
141729,121705
141729,113728
141729,45179
141729,101900
141729,100820
141729,102620
141729,45914
19415,28629
19415,8275
46337,169026
46337,111861
113852,107348
25334,793
25334,111184
25334,481
25334,104156
25334,143308
25334,120446
25334,108696
25334,108497
25334,145420
25334,28218
15006,103714
104352,43552
104352,33549
46273,3927
46273,17587
46273,42565
46273,6220
299039,153630
119564,41233
14942,17358
14942,106909
14942,140609
14942,107911
14942,108832
14942,117010
14942,117013
14942,117011
14942,131499
14942,19396
114203,307477
288227,305161
132719,157461
44856,145488
144091,150212
21787,41957
110683,121767
110683,867
110683,115152
110683,110647
110683,47363
110683,2347
15809,301925
15809,300927
15809,300282
15809,167970
15809,297165
15809,297808
15809,297596
15809,293020
15809,292246
15809,297305
15809,122258
15809,288300
15809,285555
15809,291662
15809,289395
15809,289971
15809,288879
15809,287758
15809,106747
15809,282145
15809,285340
15809,284987
15809,283723
15809,286635
15809,284758
15809,286243
15809,287600
15809,283403
15809,129878
15809,282241
15809,282563
15809,281558
15809,281385
15809,281067
15809,277044
15809,221519
15809,221530
15809,175084
15809,174052
15809,171278
15809,173627
15809,166593
15809,166580
15809,148242
15809,159289
15809,168794
15809,124636
15809,110942
15809,109901
15809,159419
15809,156369
15809,159403
15809,152569
15809,145589
15809,168831
15809,152450
15809,145051
15809,141125
15809,105394
15809,25745
15809,145331
15809,143323
15809,143617
15809,143319
15809,165855
136058,142531
24587,45052
24587,45054
14521,5178
14521,3870
104031,41257
165290,14549
165290,108477
165290,104474
6784,144207
6784,38642
6784,103934
6784,39636
6784,45943
6784,35682
6784,31334
6784,107943
6784,113930
6784,15647
6784,108928
6784,110227
6784,107059
6784,135051
6784,108069
6784,106843
6784,105776
6784,107105
6784,106614
6784,109457
6784,104552
6784,127003
6784,107938
6784,129052
6784,453
6784,139904
6784,109935
290056,291791
290056,293681
290056,171810
115294,136532
115294,25866
123923,122430
123923,3429
123923,33090
43773,146122
43773,300209
43773,13071
129395,46237
149644,4297
149644,173712
35669,145317
47639,5979
47639,15014
107726,2692
107726,1287
107726,41848
107726,46330
107726,45700
107726,25927
107726,583
107726,13042
107726,35406
107726,7654
107726,8174
103782,167280
103782,134159
11039,299322
14869,109381
124349,163107
630,109644
38103,163185
38103,162875
38103,163184
15977,22019
104203,104955
150409,248786
150409,175506
281623,139713
168757,142529
19610,114245
148689,161014
1464,104633
1464,150031
45821,32661
45821,122529
45821,7432
47867,149823
47867,45986
47867,148390
47867,29299
22011,159227
104348,288811
169708,164409
47663,15970
30568,143884
159076,153377
8348,290594
8348,290585
8348,155831
8348,155827
8348,126032
8348,107290
8348,108958
8348,105496
291904,169854
168218,8258
168218,291989
123635,299634
123635,15853
123635,102500
43793,108113
137222,115060
5249,174433
5249,145508
5249,109641
5249,106435
5249,105790
5249,125142
5249,28262
5249,16009
150132,309345
150132,665
150132,307823
150132,165620
150132,145876
150132,163758
159281,166294
8564,134522
19740,7114
31133,43622
31133,44353
3001,299547
3001,123483
127977,40178
127977,16443
127977,114527
127977,120270
127977,132938
127977,111079
127977,147506
127977,12984
127977,107269
127977,2225
127977,29604
153322,298916
153322,285753
37484,127434
19710,19738
19710,7033
19710,20004
19710,2762
19710,19739
19710,31202
19710,22110
19710,22109
29721,168709
10288,37674
10288,249
7846,154791
25427,109032
25658,45744
25658,136865
25658,44158
25658,110533
25658,127236
139242,15853
139242,102500
285537,157766
16517,137115
16517,16686
16517,44057
16517,106466
16517,109732
16517,110264
16517,128504
16517,8352
16517,111320
16517,109802
16517,146711
15425,13906
15425,44523
15425,2692
15425,5393
269924,309292
269924,290239
43427,110905
299736,301896
299736,13041
299736,104555
299736,171752
299736,168741
299736,148239
299736,148045
299736,133196
299736,115324
299736,108273
299736,108281
299736,7784
299736,288590
299736,17507
13577,121239
35773,136212
35773,130745
35773,38339
35773,36537
35773,7174
35773,29693
35773,29244
35773,15634
35773,30188
35773,35746
35773,19541
35773,37465
35773,22229
35773,37059
35773,30016
297422,166932
117942,33319
117942,36418
47839,37404
47839,103899
47839,45523
47839,102500
47839,31306
47839,41924
47839,3466
47839,103769
47839,47340
47839,47224
47839,46735
47839,361
138618,129772
138618,158253
138618,143598
45631,37134
45631,24514
133267,165013
133267,163564
133267,110126
133267,149653
171350,170395
170422,108256
139941,137677
144051,159221
7246,30533
7246,41271
7246,23562
7246,17434
7246,13071
7246,11217
139304,136694
139304,106648
139304,43285
17826,110725
42468,27502
155191,130440
155191,137825
130577,105966
130577,199511
130577,128350
132315,130022
47116,46987
299808,157121
47737,46074
453,8158
453,292786
453,149326
453,283680
453,269982
453,168956
453,148519
453,147255
453,146221
453,145166
453,298155
453,109609
32240,106053
102500,299634
102500,123635
102500,15853
44513,107021
45915,118581
45915,116083
104412,149758
104412,144981
104412,134956
104412,141938
104412,133171
104412,104002
33563,113413
33563,113026
33563,32034
33563,31448
162745,112556
35724,165761
133030,31559
102820,104878
102820,104746
102820,101740
102820,102760
102820,34301
102820,104263
102820,34148
102820,34214
102820,34511
102820,42239
102820,46379
102820,40904
102820,46380
17912,147963
13787,143315
13787,106684
13787,6413
2261,16986
37456,106611
43689,113291
36070,43705
36070,103899
36070,13822
36070,45523
36070,102500
36070,31306
36070,41924
36070,3466
36070,31339
36070,103769
36070,47224
36070,361
36070,47839
36070,46735
133371,170803
16063,153808
16063,1794
22373,108122
6905,165244
8217,286438
8217,289505
8217,107376
8217,16164
8217,32205
8217,107319
8217,114537
111904,116909
101600,35747
101600,124064
144412,169578
144412,160275
298058,298578
298058,166536
35747,101600
35747,159712
35747,134922
35747,125648
305693,305189
18217,300463
18217,297324
18217,157574
18217,139897
18217,162101
18217,296751
18217,43261
18217,111878
18217,108860
18217,1137
18217,105594
18217,109008
18217,109002
144491,104091
32103,6415
32103,112503
780,106096
780,104110
128803,304037
128803,304051
128803,298018
128803,291290
128803,291294
128803,290776
128803,291144
128803,291147
128803,291167
128803,291190
128803,291222
128803,290769
128803,106793
32451,35800
45108,114703
7365,153189
7365,281548
7365,31170
7365,133370
7365,135622
7365,481
7365,104156
7365,120446
7365,108696
7365,145420
7365,28218
7365,793
44343,103910
44343,139372
44343,113055
103846,155426
103846,140116
103846,133449
103846,44254
103999,118390
332,132796
332,117384
332,13594
332,111364
332,27884
139529,161746
139529,145107
8509,104162
47896,107973
26001,105690
8089,105417
136959,143665
31170,291897
31170,281511
31170,1459
31170,153189
31170,133370
31170,135622
31170,111184
31170,481
31170,104156
31170,120446
31170,108696
31170,145420
31170,28218
31170,793
14461,158381
147529,156148
43803,140944
43803,29722
136196,137862
31799,133476
31799,138846
31799,155279
288898,288792
44323,30395
44323,28269
134,285841
134,125334
134,151012
134,154075
134,19982
134,137897
134,161441
134,159296
134,19801
134,47681
134,13681
44826,149092
30161,34903
30161,45041
30161,16825
5167,144790
5167,169553
5167,173355
5167,173357
5167,173155
5167,109247
5167,116776
5167,35350
5167,109591
5167,110826
5167,107717
132882,156981
10684,104961
23551,166871
158961,139652
7378,7976
42738,42738
28196,27369
28196,19739
28196,2762
127836,146622
6627,173027
6627,110879
6627,122046
6627,11869
6627,156933
6627,106998
6627,104474
6627,107445
6627,25900
6627,14549
6627,108477
37813,150080
37813,164908
37813,133668
1075,4173
28602,297706
28602,109691
24049,10
24049,4386
24049,883
45744,44158
45744,136865
174167,286268
174167,132197
124789,121715
30902,132184
30902,161596
30902,36927
16188,120529
41791,37216
41791,109399
290327,152859
290327,170207
297800,141684
297800,304656
297800,286256
297800,297799
117808,156247
117808,41782
124737,7671
173523,299540
146711,105646
146711,281337
146711,137115
146711,44057
146711,106466
146711,110264
146711,16686
146711,111320
146744,29249
153006,300006
153006,300220
153006,111616
153006,287937
153006,157379
153006,167163
153006,170640
153006,153319
13645,8408
13645,25005
13645,46153
13645,139570
13645,106302
135195,106628
119606,148019
122529,304684
122529,35693
122529,14508
122529,153397
122529,169355
122529,151953
122529,110806
122529,7616
43285,136694
43285,139304
38454,28345
13620,170550
13620,165930
13620,154476
13620,170707
13620,107134
13620,105480
207515,115122
207515,170141
207515,288027
46217,128563
168800,156315
151233,149823
151233,145021
151233,117429
47658,160617
47658,151306
47658,164503
47658,140185
47658,111208
47658,148403
47658,145580
47658,112161
47658,113972
47658,107095
47658,47268
47658,133402
47658,17454
47658,105764
47658,231
47658,132057
47658,105642
47658,105616
47658,35693
47658,107644
47658,128557
47658,106983
47658,140314
47658,36671
47658,7560
47658,106108
47658,14508
5435,421
5435,157767
5435,154149
5435,150088
5435,133763
5435,21774
5435,23131
5435,7461
5435,13158
5435,42803
5435,37449
36130,290120
36130,283081
36130,175092
36130,469
36130,158084
36130,134392
36130,155584
36130,106940
36130,138123
36130,121876
36130,110687
36130,104626
36130,160255
36130,104554
36130,108580
36130,107157
36130,20472
36130,107168
165614,157964
151012,285841
151012,170228
151012,134
151012,125334
151012,47681
151012,154075
151012,19982
151012,13681
151012,19801
129864,123609
19775,131804
848,147423
284714,294355
284714,301973
284714,30397
284714,298805
284714,284720
284714,166478
284714,149794
284714,157299
208514,106619
7665,147930
7665,18353
7665,136274
7665,19616
7665,128127
7665,136448
7665,110667
7665,131539
7665,112660
7665,107469
7665,133204
7665,133333
7665,127733
7665,105812
7665,105658
7665,129752
7665,108897
7665,21570
7665,107959
7665,106442
7665,105670
7665,105676
7665,680
7665,30172
7665,5685
7665,126292
7665,487
7665,104669
7665,104594
7665,35419
7665,11025
7665,107923
7665,17344
7665,130139
7665,116407
7665,41936
7665,113624
7665,123513
7665,104556
7665,133366
7665,106487
7665,104973
7665,110841
7665,105423
7665,110052
7665,13686
7665,5958
7665,16100
7665,10582
127422,150982
127422,291897
127422,281511
127422,153189
127422,133370
127422,481
127422,104156
127422,145420
127422,63102
127422,793
28970,105594
28970,1137
14367,116015
24645,36427
24645,27332
111528,100400
111528,126407
111528,35874
111528,29337
111528,33875
111528,35865
39142,156864
39142,133620
39142,140214
39142,107304
39142,156871
39142,108543
39142,153292
23952,45993
23952,174182
23952,18456
44848,170450
44848,164117
44848,140808
290955,131463
10825,108436
33319,117942
33319,36418
23682,291610
23682,116357
104163,119855
104163,37554
104163,7870
104163,18476
104163,5633
104163,6940
5844,111047
103730,151470
103730,111723
103730,106312
103730,35865
103730,816
103730,7973
103730,106012
103730,113463
103730,103821
103730,106291
103730,106306
103730,106217
103730,106325
103730,106238
103730,106470
103730,108229
103730,108230
103730,15654
103730,110352
103730,114742
103730,118648
103730,112892
103730,112314
103730,111720
103730,109938
103730,112703
103730,112200
103730,109517
103730,113736
103730,125231
103730,33875
103730,21831
103730,35874
103730,29337
103730,103776
103730,100400
103730,120014
103730,126407
103730,141919
149486,159875
149486,160110
149486,159873
149486,152538
151235,147212
151235,135284
151235,108679
151235,24332
153576,8246
47326,6822
47326,43875
47326,35233
47326,42886
47326,3198
47326,7897
11761,39543
170074,151736
170074,285411
170074,285213
170074,213515
170074,277046
170074,123711
170074,165252
170074,290078
170074,306760
170074,103848
170074,15883
170074,173734
170074,103934
170074,118787
170074,172663
170074,45943
170074,35682
170074,130745
170074,7174
170074,172662
170074,30016
170074,147382
170074,31334
170074,46106
170074,143809
170074,15634
170074,13494
170074,150987
170074,148477
170074,106054
170074,133615
170074,162200
170074,519
170074,118203
170074,300916
15412,163637
129236,152912
29337,111528
29337,126407
29337,100400
29337,35865
29337,33875
29337,35874
2908,300813
2908,300727
2908,284803
2908,285579
2908,149822
2908,167947
2908,154286
2908,124687
14023,168405
30184,6363
30184,108257
30184,26506
30184,139135
30184,840
30184,111168
104228,35479
104228,38379
104228,37791
104228,38599
20289,111516
127081,5393
127081,154667
127081,103849
13140,291417
25873,104948
104136,112640
104136,105046
104136,119158
149689,128280
149689,105390
149689,152237
149689,14232
149689,104204
149689,132479
149689,120653
149689,146696
149689,146688
149689,146690
149689,38108
149689,139345
149689,139279
149689,130352
149689,124506
149689,127077
149689,36368
157909,109684
157909,110045
157909,224519
157909,107680
157909,107144
157909,31052
157909,170062
157909,111470
157909,157034
102360,122866
148249,149624
148249,112319
146103,288572
146103,5376
153292,156864
153292,133620
153292,140214
153292,107304
153292,156871
153292,108543
153292,39142
167533,41352
149823,47867
149823,29299
10639,154461
14752,149124
14752,118442
14752,40657
14752,104591
41848,131034
41848,109213
41848,108754
41848,583
41848,7654
41848,13042
41848,8174
2554,26001
145589,300927
145589,301925
145589,300282
145589,297808
145589,297165
145589,167970
145589,297596
145589,293020
145589,292246
145589,297305
145589,285555
145589,122258
145589,288300
145589,291662
145589,289395
145589,289971
145589,288879
145589,287758
145589,106747
145589,282145
145589,285340
145589,284987
145589,283723
145589,286635
145589,284758
145589,286243
145589,283403
145589,129878
145589,282241
145589,282563
145589,281558
145589,281385
145589,281067
145589,277044
145589,221519
145589,221530
145589,175084
145589,174052
145589,171278
145589,173627
145589,168794
145589,168831
145589,15809
145589,165855
145589,166593
145589,166580
145589,159403
145589,159419
145589,159289
145589,156369
145589,148242
145589,152569
145589,152450
145589,110942
145589,25745
145589,124636
145589,141125
145589,109901
145589,143617
145589,145051
145589,145331
145589,143323
145589,143319
145589,105394
44018,157987
136645,30002
877,284290
877,116632
877,161183
877,104369
18275,149531
4452,298050
4452,298187
4452,106561
4452,168830
4452,105169
121430,298651
131165,109399
131165,41791
131165,37216
149882,277040
6790,628
132798,110869
132798,594
120583,18483
120583,285915
10215,36559
10215,43200
10215,5633
38557,116254
38557,19647
101640,105432
101640,167465
101640,161330
101640,138595
101640,112077
101640,137841
101640,107300
133593,132344
134736,146092
134736,160944
